filename,material,img_id,source,x,y,std,mean,bottom_mean,is_trash,cluster
1-C1-21degree__18_x4352_y256.png,1-C1-21degree,18,1-C1-21degree__18,4352,256,32.31,34.36,44.69,False,
1-C1-21degree__18_x4352_y2560.png,1-C1-21degree,18,1-C1-21degree__18,4352,2560,26.39,77.77,86.3,False,
1-C1-21degree__18_x4352_y2816.png,1-C1-21degree,18,1-C1-21degree__18,4352,2816,30.94,88.63,96.18,False,
1-C1-21degree__18_x4352_y3072.png,1-C1-21degree,18,1-C1-21degree__18,4352,3072,30.79,87.81,80.83,False,
1-C1-21degree__18_x4352_y3328.png,1-C1-21degree,18,1-C1-21degree__18,4352,3328,30.36,79.17,93.03,False,
1-C1-21degree__18_x4352_y3584.png,1-C1-21degree,18,1-C1-21degree__18,4352,3584,35.9,89.0,67.18,False,
1-C1-21degree__18_x4352_y3840.png,1-C1-21degree,18,1-C1-21degree__18,4352,3840,40.95,98.89,83.66,False,
1-C1-21degree__18_x4352_y512.png,1-C1-21degree,18,1-C1-21degree__18,4352,512,32.14,65.34,83.42,False,
1-C1-21degree__18_x4352_y768.png,1-C1-21degree,18,1-C1-21degree__18,4352,768,24.12,71.08,72.52,False,
1-C1-21degree__18_x4608_y0.png,1-C1-21degree,18,1-C1-21degree__18,4608,0,9.0,6.27,11.75,True,
1-C1-21degree__18_x4608_y1024.png,1-C1-21degree,18,1-C1-21degree__18,4608,1024,24.48,74.33,90.61,False,
1-C1-21degree__18_x4608_y1280.png,1-C1-21degree,18,1-C1-21degree__18,4608,1280,30.55,92.73,95.31,False,
1-C1-21degree__18_x4608_y1536.png,1-C1-21degree,18,1-C1-21degree__18,4608,1536,28.45,79.16,71.95,False,
1-C1-21degree__18_x4608_y1792.png,1-C1-21degree,18,1-C1-21degree__18,4608,1792,30.54,92.61,100.34,False,
1-C1-21degree__18_x4608_y2048.png,1-C1-21degree,18,1-C1-21degree__18,4608,2048,34.05,98.23,108.18,False,
1-C1-21degree__18_x4608_y2304.png,1-C1-21degree,18,1-C1-21degree__18,4608,2304,28.14,83.49,83.11,False,
1-C1-21degree__18_x4608_y256.png,1-C1-21degree,18,1-C1-21degree__18,4608,256,10.99,10.3,10.62,False,
1-C1-21degree__18_x4608_y2560.png,1-C1-21degree,18,1-C1-21degree__18,4608,2560,33.74,85.34,97.77,False,
1-C1-21degree__18_x4608_y2816.png,1-C1-21degree,18,1-C1-21degree__18,4608,2816,28.65,83.94,75.54,False,
1-C1-21degree__18_x4608_y3072.png,1-C1-21degree,18,1-C1-21degree__18,4608,3072,33.39,83.49,87.89,False,
1-C1-21degree__18_x4608_y3328.png,1-C1-21degree,18,1-C1-21degree__18,4608,3328,31.93,78.89,102.37,False,
1-C1-21degree__18_x4608_y3584.png,1-C1-21degree,18,1-C1-21degree__18,4608,3584,33.64,84.36,78.88,False,
1-C1-21degree__18_x4608_y3840.png,1-C1-21degree,18,1-C1-21degree__18,4608,3840,28.81,87.45,86.91,False,
1-C1-21degree__18_x4608_y512.png,1-C1-21degree,18,1-C1-21degree__18,4608,512,17.33,15.9,38.99,False,
1-C1-21degree__18_x4608_y768.png,1-C1-21degree,18,1-C1-21degree__18,4608,768,36.96,63.27,80.51,False,
1-C1-21degree__18_x4864_y0.png,1-C1-21degree,18,1-C1-21degree__18,4864,0,20.49,26.82,25.73,False,
1-C1-21degree__18_x4864_y1024.png,1-C1-21degree,18,1-C1-21degree__18,4864,1024,36.03,57.71,83.57,False,
1-C1-21degree__18_x4864_y1280.png,1-C1-21degree,18,1-C1-21degree__18,4864,1280,31.89,81.44,106.26,False,
1-C1-21degree__18_x4864_y1536.png,1-C1-21degree,18,1-C1-21degree__18,4864,1536,29.38,83.22,84.5,False,
1-C1-21degree__18_x4864_y1792.png,1-C1-21degree,18,1-C1-21degree__18,4864,1792,30.12,90.08,79.75,False,
1-C1-21degree__18_x4864_y2048.png,1-C1-21degree,18,1-C1-21degree__18,4864,2048,27.58,75.0,78.25,False,
1-C1-21degree__18_x4864_y2304.png,1-C1-21degree,18,1-C1-21degree__18,4864,2304,24.63,72.33,75.03,False,
1-C1-21degree__18_x4864_y256.png,1-C1-21degree,18,1-C1-21degree__18,4864,256,17.05,21.26,15.11,False,
1-C1-21degree__18_x4864_y2560.png,1-C1-21degree,18,1-C1-21degree__18,4864,2560,33.86,83.55,84.39,False,
1-C1-21degree__18_x4864_y2816.png,1-C1-21degree,18,1-C1-21degree__18,4864,2816,33.6,89.32,68.36,False,
1-C1-21degree__18_x4864_y3072.png,1-C1-21degree,18,1-C1-21degree__18,4864,3072,33.78,89.55,113.28,False,
1-C1-21degree__18_x4864_y3328.png,1-C1-21degree,18,1-C1-21degree__18,4864,3328,43.12,114.38,78.05,False,
1-C1-21degree__18_x4864_y3584.png,1-C1-21degree,18,1-C1-21degree__18,4864,3584,23.42,70.29,63.3,False,
1-C1-21degree__18_x4864_y3840.png,1-C1-21degree,18,1-C1-21degree__18,4864,3840,26.17,71.11,63.09,False,
1-C1-21degree__18_x4864_y512.png,1-C1-21degree,18,1-C1-21degree__18,4864,512,10.54,9.29,8.31,False,
1-C1-21degree__18_x4864_y768.png,1-C1-21degree,18,1-C1-21degree__18,4864,768,11.55,9.94,17.88,False,
1-C1-21degree__18_x5120_y0.png,1-C1-21degree,18,1-C1-21degree__18,5120,0,23.1,66.62,52.49,False,
1-C1-21degree__18_x5120_y1024.png,1-C1-21degree,18,1-C1-21degree__18,5120,1024,14.23,13.58,17.28,False,
1-C1-21degree__18_x5120_y1280.png,1-C1-21degree,18,1-C1-21degree__18,5120,1280,39.59,55.59,80.84,False,
1-C1-21degree__18_x5120_y1536.png,1-C1-21degree,18,1-C1-21degree__18,5120,1536,27.56,77.07,76.16,False,
1-C1-21degree__18_x5120_y1792.png,1-C1-21degree,18,1-C1-21degree__18,5120,1792,30.81,84.43,95.43,False,
1-C1-21degree__18_x5120_y2048.png,1-C1-21degree,18,1-C1-21degree__18,5120,2048,48.78,108.0,120.86,False,
1-C1-21degree__18_x5120_y2304.png,1-C1-21degree,18,1-C1-21degree__18,5120,2304,45.41,109.77,79.3,False,
1-C1-21degree__18_x5120_y256.png,1-C1-21degree,18,1-C1-21degree__18,5120,256,20.52,40.19,31.72,False,
1-C1-21degree__18_x5120_y2560.png,1-C1-21degree,18,1-C1-21degree__18,5120,2560,52.63,99.01,136.55,False,
1-C1-21degree__18_x5120_y2816.png,1-C1-21degree,18,1-C1-21degree__18,5120,2816,39.79,101.86,72.94,False,
1-C1-21degree__18_x5120_y3072.png,1-C1-21degree,18,1-C1-21degree__18,5120,3072,37.76,80.27,105.74,False,
1-C1-21degree__18_x5120_y3328.png,1-C1-21degree,18,1-C1-21degree__18,5120,3328,30.32,83.37,73.33,False,
1-C1-21degree__18_x5120_y3584.png,1-C1-21degree,18,1-C1-21degree__18,5120,3584,25.04,71.51,82.86,False,
1-C1-21degree__18_x5120_y3840.png,1-C1-21degree,18,1-C1-21degree__18,5120,3840,30.55,81.39,68.62,False,
1-C1-21degree__18_x5120_y512.png,1-C1-21degree,18,1-C1-21degree__18,5120,512,18.71,24.9,20.71,False,
1-C1-21degree__18_x5120_y768.png,1-C1-21degree,18,1-C1-21degree__18,5120,768,11.81,11.05,5.14,False,
1-C1-21degree__18_x512_y0.png,1-C1-21degree,18,1-C1-21degree__18,512,0,38.06,88.37,98.28,False,
1-C1-21degree__18_x512_y1024.png,1-C1-21degree,18,1-C1-21degree__18,512,1024,35.03,95.2,91.78,False,
1-C1-21degree__18_x512_y1280.png,1-C1-21degree,18,1-C1-21degree__18,512,1280,37.98,89.67,91.6,False,
1-C1-21degree__18_x512_y1536.png,1-C1-21degree,18,1-C1-21degree__18,512,1536,43.36,70.27,57.54,False,
1-C1-21degree__18_x512_y1792.png,1-C1-21degree,18,1-C1-21degree__18,512,1792,40.38,95.29,85.13,False,
1-C1-21degree__18_x512_y2048.png,1-C1-21degree,18,1-C1-21degree__18,512,2048,39.77,100.91,92.4,False,
1-C1-21degree__18_x512_y2304.png,1-C1-21degree,18,1-C1-21degree__18,512,2304,29.63,82.66,98.52,False,
1-C1-21degree__18_x512_y256.png,1-C1-21degree,18,1-C1-21degree__18,512,256,40.66,98.15,99.97,False,
1-C1-21degree__18_x512_y2560.png,1-C1-21degree,18,1-C1-21degree__18,512,2560,53.34,117.6,161.24,False,
1-C1-21degree__18_x512_y2816.png,1-C1-21degree,18,1-C1-21degree__18,512,2816,42.57,113.24,77.45,False,
1-C1-21degree__18_x512_y3072.png,1-C1-21degree,18,1-C1-21degree__18,512,3072,55.84,109.88,145.6,False,
1-C1-21degree__18_x512_y3328.png,1-C1-21degree,18,1-C1-21degree__18,512,3328,45.31,99.09,85.06,False,
1-C1-21degree__18_x512_y3584.png,1-C1-21degree,18,1-C1-21degree__18,512,3584,39.79,91.25,101.64,False,
1-C1-21degree__18_x512_y3840.png,1-C1-21degree,18,1-C1-21degree__18,512,3840,29.52,90.28,91.32,False,
1-C1-21degree__18_x512_y512.png,1-C1-21degree,18,1-C1-21degree__18,512,512,25.47,77.31,79.07,False,
1-C1-21degree__18_x512_y768.png,1-C1-21degree,18,1-C1-21degree__18,512,768,36.37,94.29,131.13,False,
1-C1-21degree__18_x5376_y0.png,1-C1-21degree,18,1-C1-21degree__18,5376,0,23.91,92.53,83.62,False,
1-C1-21degree__18_x5376_y1024.png,1-C1-21degree,18,1-C1-21degree__18,5376,1024,8.17,5.76,4.73,True,
1-C1-21degree__18_x5376_y1280.png,1-C1-21degree,18,1-C1-21degree__18,5376,1280,15.49,9.9,35.66,False,
1-C1-21degree__18_x5376_y1536.png,1-C1-21degree,18,1-C1-21degree__18,5376,1536,38.47,72.1,102.86,False,
1-C1-21degree__18_x5376_y1792.png,1-C1-21degree,18,1-C1-21degree__18,5376,1792,27.72,84.85,86.03,False,
1-C1-21degree__18_x5376_y2048.png,1-C1-21degree,18,1-C1-21degree__18,5376,2048,25.41,78.19,88.55,False,
1-C1-21degree__18_x5376_y2304.png,1-C1-21degree,18,1-C1-21degree__18,5376,2304,26.12,84.48,72.04,False,
1-C1-21degree__18_x5376_y256.png,1-C1-21degree,18,1-C1-21degree__18,5376,256,22.01,70.03,57.91,False,
1-C1-21degree__18_x5376_y2560.png,1-C1-21degree,18,1-C1-21degree__18,5376,2560,28.05,80.38,86.07,False,
1-C1-21degree__18_x5376_y2816.png,1-C1-21degree,18,1-C1-21degree__18,5376,2816,29.18,88.1,87.84,False,
1-C1-21degree__18_x5376_y3072.png,1-C1-21degree,18,1-C1-21degree__18,5376,3072,31.41,83.25,80.67,False,
1-C1-21degree__18_x5376_y3328.png,1-C1-21degree,18,1-C1-21degree__18,5376,3328,30.24,83.3,85.87,False,
1-C1-21degree__18_x5376_y3584.png,1-C1-21degree,18,1-C1-21degree__18,5376,3584,26.33,75.01,77.71,False,
1-C1-21degree__18_x5376_y3840.png,1-C1-21degree,18,1-C1-21degree__18,5376,3840,29.38,73.5,75.74,False,
1-C1-21degree__18_x5376_y512.png,1-C1-21degree,18,1-C1-21degree__18,5376,512,19.22,42.02,30.72,False,
1-C1-21degree__18_x5376_y768.png,1-C1-21degree,18,1-C1-21degree__18,5376,768,14.74,19.33,10.71,False,
1-C1-21degree__18_x5632_y0.png,1-C1-21degree,18,1-C1-21degree__18,5632,0,25.91,107.42,96.98,False,
1-C1-21degree__18_x5632_y1024.png,1-C1-21degree,18,1-C1-21degree__18,5632,1024,13.0,13.87,7.96,False,
1-C1-21degree__18_x5632_y1280.png,1-C1-21degree,18,1-C1-21degree__18,5632,1280,9.17,5.6,10.26,True,
1-C1-21degree__18_x5632_y1536.png,1-C1-21degree,18,1-C1-21degree__18,5632,1536,31.15,26.94,70.99,False,
1-C1-21degree__18_x5632_y1792.png,1-C1-21degree,18,1-C1-21degree__18,5632,1792,31.87,83.79,92.7,False,
1-C1-21degree__18_x5632_y2048.png,1-C1-21degree,18,1-C1-21degree__18,5632,2048,34.53,87.6,71.9,False,
1-C1-21degree__18_x5632_y2304.png,1-C1-21degree,18,1-C1-21degree__18,5632,2304,33.96,83.33,109.13,False,
1-C1-21degree__18_x5632_y256.png,1-C1-21degree,18,1-C1-21degree__18,5632,256,23.52,84.9,74.58,False,
1-C1-21degree__18_x5632_y2560.png,1-C1-21degree,18,1-C1-21degree__18,5632,2560,31.18,81.58,81.85,False,
1-C1-21degree__18_x5632_y2816.png,1-C1-21degree,18,1-C1-21degree__18,5632,2816,28.53,84.92,88.52,False,
1-C1-21degree__18_x5632_y3072.png,1-C1-21degree,18,1-C1-21degree__18,5632,3072,39.91,96.01,88.68,False,
1-C1-21degree__18_x5632_y3328.png,1-C1-21degree,18,1-C1-21degree__18,5632,3328,30.37,89.61,89.8,False,
1-C1-21degree__18_x5632_y3584.png,1-C1-21degree,18,1-C1-21degree__18,5632,3584,31.63,82.31,90.06,False,
1-C1-21degree__18_x5632_y3840.png,1-C1-21degree,18,1-C1-21degree__18,5632,3840,48.07,88.03,129.58,False,
1-C1-21degree__18_x5632_y512.png,1-C1-21degree,18,1-C1-21degree__18,5632,512,21.82,56.97,44.25,False,
1-C1-21degree__18_x5632_y768.png,1-C1-21degree,18,1-C1-21degree__18,5632,768,18.33,30.86,21.84,False,
1-C1-21degree__18_x5888_y0.png,1-C1-21degree,18,1-C1-21degree__18,5888,0,27.73,126.71,115.97,False,
1-C1-21degree__18_x5888_y1024.png,1-C1-21degree,18,1-C1-21degree__18,5888,1024,18.23,34.69,25.9,False,
1-C1-21degree__18_x5888_y1280.png,1-C1-21degree,18,1-C1-21degree__18,5888,1280,13.73,16.1,8.59,False,
1-C1-21degree__18_x5888_y1536.png,1-C1-21degree,18,1-C1-21degree__18,5888,1536,15.92,11.86,19.47,False,
1-C1-21degree__18_x5888_y1792.png,1-C1-21degree,18,1-C1-21degree__18,5888,1792,31.93,51.92,62.68,False,
1-C1-21degree__18_x5888_y2048.png,1-C1-21degree,18,1-C1-21degree__18,5888,2048,28.44,79.85,70.02,False,
1-C1-21degree__18_x5888_y2304.png,1-C1-21degree,18,1-C1-21degree__18,5888,2304,28.78,85.42,87.14,False,
1-C1-21degree__18_x5888_y256.png,1-C1-21degree,18,1-C1-21degree__18,5888,256,25.39,103.03,94.59,False,
1-C1-21degree__18_x5888_y2560.png,1-C1-21degree,18,1-C1-21degree__18,5888,2560,25.41,75.11,75.21,False,
1-C1-21degree__18_x5888_y2816.png,1-C1-21degree,18,1-C1-21degree__18,5888,2816,26.57,80.2,78.84,False,
1-C1-21degree__18_x5888_y3072.png,1-C1-21degree,18,1-C1-21degree__18,5888,3072,27.81,77.33,77.36,False,
1-C1-21degree__18_x5888_y3328.png,1-C1-21degree,18,1-C1-21degree__18,5888,3328,45.2,102.06,102.05,False,
1-C1-21degree__18_x5888_y3584.png,1-C1-21degree,18,1-C1-21degree__18,5888,3584,29.94,83.03,86.98,False,
1-C1-21degree__18_x5888_y3840.png,1-C1-21degree,18,1-C1-21degree__18,5888,3840,26.81,73.15,80.15,False,
1-C1-21degree__18_x5888_y512.png,1-C1-21degree,18,1-C1-21degree__18,5888,512,24.45,85.14,73.39,False,
1-C1-21degree__18_x5888_y768.png,1-C1-21degree,18,1-C1-21degree__18,5888,768,22.29,57.82,46.19,False,
1-C1-21degree__18_x768_y0.png,1-C1-21degree,18,1-C1-21degree__18,768,0,35.23,87.86,82.44,False,
1-C1-21degree__18_x768_y1024.png,1-C1-21degree,18,1-C1-21degree__18,768,1024,42.56,97.89,98.94,False,
1-C1-21degree__18_x768_y1280.png,1-C1-21degree,18,1-C1-21degree__18,768,1280,34.14,97.65,80.37,False,
1-C1-21degree__18_x768_y1536.png,1-C1-21degree,18,1-C1-21degree__18,768,1536,26.81,60.97,46.53,False,
1-C1-21degree__18_x768_y1792.png,1-C1-21degree,18,1-C1-21degree__18,768,1792,41.42,95.03,97.07,False,
1-C1-21degree__18_x768_y2048.png,1-C1-21degree,18,1-C1-21degree__18,768,2048,55.62,133.18,126.12,False,
1-C1-21degree__18_x768_y2304.png,1-C1-21degree,18,1-C1-21degree__18,768,2304,36.82,89.48,107.89,False,
1-C1-21degree__18_x768_y256.png,1-C1-21degree,18,1-C1-21degree__18,768,256,28.69,85.22,83.0,False,
1-C1-21degree__18_x768_y2560.png,1-C1-21degree,18,1-C1-21degree__18,768,2560,28.4,85.78,95.39,False,
1-C1-21degree__18_x768_y2816.png,1-C1-21degree,18,1-C1-21degree__18,768,2816,28.29,86.05,69.0,False,
1-C1-21degree__18_x768_y3072.png,1-C1-21degree,18,1-C1-21degree__18,768,3072,27.61,80.61,84.59,False,
1-C1-21degree__18_x768_y3328.png,1-C1-21degree,18,1-C1-21degree__18,768,3328,39.02,95.64,94.82,False,
1-C1-21degree__18_x768_y3584.png,1-C1-21degree,18,1-C1-21degree__18,768,3584,36.87,91.37,98.28,False,
1-C1-21degree__18_x768_y3840.png,1-C1-21degree,18,1-C1-21degree__18,768,3840,25.55,79.78,70.09,False,
1-C1-21degree__18_x768_y512.png,1-C1-21degree,18,1-C1-21degree__18,768,512,44.69,110.55,95.25,False,
1-C1-21degree__18_x768_y768.png,1-C1-21degree,18,1-C1-21degree__18,768,768,36.3,94.28,118.93,False,
1-C1-21degree__19_x0_y0.png,1-C1-21degree,19,1-C1-21degree__19,0,0,26.45,94.38,60.44,False,
1-C1-21degree__19_x0_y256.png,1-C1-21degree,19,1-C1-21degree__19,0,256,44.13,92.32,112.24,False,
1-C1-21degree__19_x256_y0.png,1-C1-21degree,19,1-C1-21degree__19,256,0,49.1,98.64,121.43,False,
1-C1-21degree__19_x256_y256.png,1-C1-21degree,19,1-C1-21degree__19,256,256,60.92,138.54,114.24,False,
1-C1-21degree__19_x512_y0.png,1-C1-21degree,19,1-C1-21degree__19,512,0,71.69,121.6,139.54,False,
1-C1-21degree__19_x512_y256.png,1-C1-21degree,19,1-C1-21degree__19,512,256,41.3,154.41,120.42,False,
1-C1-21degree__19_x768_y0.png,1-C1-21degree,19,1-C1-21degree__19,768,0,26.71,80.57,88.12,False,
1-C1-21degree__19_x768_y256.png,1-C1-21degree,19,1-C1-21degree__19,768,256,34.33,108.45,92.71,False,
1-C1-21degree__20_x0_y0.png,1-C1-21degree,20,1-C1-21degree__20,0,0,26.45,94.38,60.44,False,
1-C1-21degree__20_x0_y256.png,1-C1-21degree,20,1-C1-21degree__20,0,256,44.13,92.32,112.24,False,
1-C1-21degree__20_x256_y0.png,1-C1-21degree,20,1-C1-21degree__20,256,0,56.36,80.79,121.43,False,
1-C1-21degree__20_x256_y256.png,1-C1-21degree,20,1-C1-21degree__20,256,256,60.92,138.54,114.24,False,
1-C1-21degree__20_x512_y0.png,1-C1-21degree,20,1-C1-21degree__20,512,0,79.57,111.55,139.54,False,
1-C1-21degree__20_x512_y256.png,1-C1-21degree,20,1-C1-21degree__20,512,256,41.3,154.41,120.42,False,
1-C1-21degree__20_x768_y0.png,1-C1-21degree,20,1-C1-21degree__20,768,0,35.68,74.63,88.12,False,
1-C1-21degree__20_x768_y256.png,1-C1-21degree,20,1-C1-21degree__20,768,256,34.33,108.45,92.71,False,
1-C1-21degree__21_x0_y0.png,1-C1-21degree,21,1-C1-21degree__21,0,0,26.45,94.38,60.44,False,
1-C1-21degree__21_x0_y256.png,1-C1-21degree,21,1-C1-21degree__21,0,256,44.13,92.32,112.24,False,
1-C1-21degree__21_x256_y0.png,1-C1-21degree,21,1-C1-21degree__21,256,0,56.36,80.79,121.43,False,
1-C1-21degree__21_x256_y256.png,1-C1-21degree,21,1-C1-21degree__21,256,256,60.92,138.54,114.24,False,
1-C1-21degree__21_x512_y0.png,1-C1-21degree,21,1-C1-21degree__21,512,0,73.28,119.18,139.54,False,
1-C1-21degree__21_x512_y256.png,1-C1-21degree,21,1-C1-21degree__21,512,256,41.3,154.41,120.42,False,
1-C1-21degree__21_x768_y0.png,1-C1-21degree,21,1-C1-21degree__21,768,0,26.71,80.57,88.12,False,
1-C1-21degree__21_x768_y256.png,1-C1-21degree,21,1-C1-21degree__21,768,256,34.33,108.45,92.71,False,
1-C1-21degree__22_x0_y0.png,1-C1-21degree,22,1-C1-21degree__22,0,0,26.45,94.38,60.44,False,
1-C1-21degree__22_x0_y256.png,1-C1-21degree,22,1-C1-21degree__22,0,256,44.13,92.32,112.24,False,
1-C1-21degree__22_x256_y0.png,1-C1-21degree,22,1-C1-21degree__22,256,0,55.64,80.46,120.52,False,
1-C1-21degree__22_x256_y256.png,1-C1-21degree,22,1-C1-21degree__22,256,256,60.45,138.18,114.78,False,
1-C1-21degree__22_x512_y0.png,1-C1-21degree,22,1-C1-21degree__22,512,0,73.65,117.04,139.54,False,
1-C1-21degree__22_x512_y256.png,1-C1-21degree,22,1-C1-21degree__22,512,256,67.2,124.04,120.42,False,
1-C1-21degree__22_x768_y0.png,1-C1-21degree,22,1-C1-21degree__22,768,0,26.71,80.57,88.12,False,
1-C1-21degree__22_x768_y256.png,1-C1-21degree,22,1-C1-21degree__22,768,256,34.33,108.45,92.71,False,
1-C1-21degree__23_x0_y0.png,1-C1-21degree,23,1-C1-21degree__23,0,0,33.87,87.37,78.77,False,
1-C1-21degree__23_x0_y256.png,1-C1-21degree,23,1-C1-21degree__23,0,256,21.15,60.02,61.82,False,
1-C1-21degree__23_x256_y0.png,1-C1-21degree,23,1-C1-21degree__23,256,0,15.72,71.09,67.51,False,
1-C1-21degree__23_x256_y256.png,1-C1-21degree,23,1-C1-21degree__23,256,256,64.96,114.83,138.35,False,
1-C1-21degree__23_x512_y0.png,1-C1-21degree,23,1-C1-21degree__23,512,0,27.07,68.97,99.14,False,
1-C1-21degree__23_x512_y256.png,1-C1-21degree,23,1-C1-21degree__23,512,256,51.28,124.33,130.14,False,
1-C1-21degree__23_x768_y0.png,1-C1-21degree,23,1-C1-21degree__23,768,0,25.54,90.9,75.48,False,
1-C1-21degree__23_x768_y256.png,1-C1-21degree,23,1-C1-21degree__23,768,256,8.44,65.09,60.47,True,
1-C1-21degree__24_x0_y256.png,1-C1-21degree,24,1-C1-21degree__24,0,256,11.9,11.43,20.16,False,
1-C1-21degree__24_x256_y0.png,1-C1-21degree,24,1-C1-21degree__24,256,0,60.98,56.83,87.97,False,
1-C1-21degree__24_x256_y256.png,1-C1-21degree,24,1-C1-21degree__24,256,256,39.28,100.29,91.9,False,
1-C1-21degree__24_x512_y0.png,1-C1-21degree,24,1-C1-21degree__24,512,0,57.72,69.95,95.32,False,
1-C1-21degree__24_x512_y256.png,1-C1-21degree,24,1-C1-21degree__24,512,256,33.99,102.17,91.75,False,
1-C1-21degree__24_x768_y0.png,1-C1-21degree,24,1-C1-21degree__24,768,0,5.47,11.52,10.01,True,
1-C1-21degree__24_x768_y256.png,1-C1-21degree,24,1-C1-21degree__24,768,256,6.15,7.16,9.16,True,
1-C1__01_x0_y0.png,1-C1,01,1-C1__01,0,0,17.55,30.72,23.3,False,
1-C1__01_x0_y1024.png,1-C1,01,1-C1__01,0,1024,33.56,35.1,101.87,False,
1-C1__01_x0_y1280.png,1-C1,01,1-C1__01,0,1280,59.61,106.43,72.08,False,
1-C1__01_x0_y1536.png,1-C1,01,1-C1__01,0,1536,40.11,62.15,33.89,False,
1-C1__01_x0_y1792.png,1-C1,01,1-C1__01,0,1792,42.28,46.32,45.59,False,
1-C1__01_x0_y2048.png,1-C1,01,1-C1__01,0,2048,43.37,45.08,40.41,False,
1-C1__01_x0_y2304.png,1-C1,01,1-C1__01,0,2304,54.02,57.28,102.24,False,
1-C1__01_x0_y256.png,1-C1,01,1-C1__01,0,256,13.65,26.36,37.53,False,
1-C1__01_x0_y2560.png,1-C1,01,1-C1__01,0,2560,49.93,54.45,44.5,False,
1-C1__01_x0_y2816.png,1-C1,01,1-C1__01,0,2816,50.85,57.47,71.09,False,
1-C1__01_x0_y3072.png,1-C1,01,1-C1__01,0,3072,32.77,53.55,50.0,False,
1-C1__01_x0_y3328.png,1-C1,01,1-C1__01,0,3328,21.24,39.27,30.85,False,
1-C1__01_x0_y3584.png,1-C1,01,1-C1__01,0,3584,9.18,30.41,33.17,True,
1-C1__01_x0_y3840.png,1-C1,01,1-C1__01,0,3840,9.37,34.9,33.71,True,
1-C1__01_x0_y512.png,1-C1,01,1-C1__01,0,512,17.81,32.76,32.28,False,
1-C1__01_x0_y768.png,1-C1,01,1-C1__01,0,768,14.43,31.53,39.74,False,
1-C1__01_x1024_y0.png,1-C1,01,1-C1__01,1024,0,13.34,27.36,35.92,False,
1-C1__01_x1024_y1024.png,1-C1,01,1-C1__01,1024,1024,54.33,70.01,68.66,False,
1-C1__01_x1024_y1280.png,1-C1,01,1-C1__01,1024,1280,77.84,94.13,93.62,False,
1-C1__01_x1024_y1536.png,1-C1,01,1-C1__01,1024,1536,60.63,63.28,57.39,False,
1-C1__01_x1024_y1792.png,1-C1,01,1-C1__01,1024,1792,31.0,45.53,39.82,False,
1-C1__01_x1024_y2048.png,1-C1,01,1-C1__01,1024,2048,15.18,39.88,40.82,False,
1-C1__01_x1024_y2304.png,1-C1,01,1-C1__01,1024,2304,17.01,41.68,45.96,False,
1-C1__01_x1024_y256.png,1-C1,01,1-C1__01,1024,256,14.55,28.55,23.64,False,
1-C1__01_x1024_y2560.png,1-C1,01,1-C1__01,1024,2560,20.81,41.86,38.82,False,
1-C1__01_x1024_y2816.png,1-C1,01,1-C1__01,1024,2816,22.33,44.05,44.57,False,
1-C1__01_x1024_y3072.png,1-C1,01,1-C1__01,1024,3072,19.17,40.37,40.5,False,
1-C1__01_x1024_y3328.png,1-C1,01,1-C1__01,1024,3328,18.89,42.09,43.94,False,
1-C1__01_x1024_y3584.png,1-C1,01,1-C1__01,1024,3584,31.01,51.87,48.7,False,
1-C1__01_x1024_y3840.png,1-C1,01,1-C1__01,1024,3840,35.66,52.28,52.32,False,
1-C1__01_x1024_y512.png,1-C1,01,1-C1__01,1024,512,12.64,21.78,24.17,False,
1-C1__01_x1024_y768.png,1-C1,01,1-C1__01,1024,768,44.15,65.71,60.78,False,
1-C1__01_x1280_y0.png,1-C1,01,1-C1__01,1280,0,24.07,41.18,63.96,False,
1-C1__01_x1280_y1024.png,1-C1,01,1-C1__01,1280,1024,60.52,77.44,89.68,False,
1-C1__01_x1280_y1280.png,1-C1,01,1-C1__01,1280,1280,76.18,82.04,92.92,False,
1-C1__01_x1280_y1536.png,1-C1,01,1-C1__01,1280,1536,63.38,58.8,42.94,False,
1-C1__01_x1280_y1792.png,1-C1,01,1-C1__01,1280,1792,17.62,41.04,41.31,False,
1-C1__01_x1280_y2048.png,1-C1,01,1-C1__01,1280,2048,14.96,40.67,39.9,False,
1-C1__01_x1280_y2304.png,1-C1,01,1-C1__01,1280,2304,15.51,41.31,40.37,False,
1-C1__01_x1280_y256.png,1-C1,01,1-C1__01,1280,256,34.23,50.06,38.84,False,
1-C1__01_x1280_y2560.png,1-C1,01,1-C1__01,1280,2560,15.06,41.22,41.85,False,
1-C1__01_x1280_y2816.png,1-C1,01,1-C1__01,1280,2816,18.17,41.7,41.9,False,
1-C1__01_x1280_y3072.png,1-C1,01,1-C1__01,1280,3072,14.34,40.91,42.03,False,
1-C1__01_x1280_y3328.png,1-C1,01,1-C1__01,1280,3328,19.14,42.01,47.14,False,
1-C1__01_x1280_y3584.png,1-C1,01,1-C1__01,1280,3584,17.83,40.92,39.22,False,
1-C1__01_x1280_y3840.png,1-C1,01,1-C1__01,1280,3840,17.76,41.34,45.08,False,
1-C1__01_x1280_y512.png,1-C1,01,1-C1__01,1280,512,53.3,70.83,80.0,False,
1-C1__01_x1280_y768.png,1-C1,01,1-C1__01,1280,768,39.76,47.27,42.23,False,
1-C1__01_x1536_y0.png,1-C1,01,1-C1__01,1536,0,34.05,96.46,94.13,False,
